5.6859800000e-06	1.1253313305e+00
6.2839800000e-06	1.1253313305e+00
6.9448700000e-06	1.1253313305e+00
7.6752700000e-06	1.1253313305e+00
8.4824900000e-06	1.1253313283e+00
9.3746000000e-06	1.1253313305e+00
1.0360500000e-05	1.1253313261e+00
1.1450200000e-05	1.1253313240e+00
1.2654400000e-05	1.1253313237e+00
1.3985300000e-05	1.1253313213e+00
1.5456100000e-05	1.1253313172e+00
1.7081600000e-05	1.1253313101e+00
1.8878100000e-05	1.1253313042e+00
2.0863500000e-05	1.1253313020e+00
2.3057800000e-05	1.1253312999e+00
2.5482800000e-05	1.1253312977e+00
2.8162800000e-05	1.1253316620e+00
3.1124800000e-05	1.1253314934e+00
3.4398200000e-05	1.1253314794e+00
3.8015900000e-05	1.1253314578e+00
4.2014000000e-05	1.1253314296e+00
4.6432700000e-05	1.1253314395e+00
5.1316000000e-05	1.1253315987e+00
5.6713000000e-05	1.1253315528e+00
6.2677600000e-05	1.1253315415e+00
6.9269400000e-05	1.1253316661e+00
7.6554500000e-05	1.1253318162e+00
8.4605800000e-05	1.1253295445e+00
9.3503900000e-05	1.1253296537e+00
1.0333800000e-04	1.1253318043e+00
1.1420600000e-04	1.1253318797e+00
1.2621700000e-04	1.1253321240e+00
1.3949100000e-04	1.1253304718e+00
1.5416200000e-04	1.1253303124e+00
1.7037500000e-04	1.1253304545e+00
1.8829400000e-04	1.1253312636e+00
2.0809700000e-04	1.1253290777e+00
2.2998300000e-04	1.1253297639e+00
2.5417000000e-04	1.1253279736e+00
2.8090100000e-04	1.1253286581e+00
3.1044400000e-04	1.1253273459e+00
3.4309400000e-04	1.1253265665e+00
3.7917700000e-04	1.1253230618e+00
4.1905600000e-04	1.1253253475e+00
4.6312800000e-04	1.1253229285e+00
5.1183600000e-04	1.1253186326e+00
5.6566600000e-04	1.1253194313e+00
6.2515700000e-04	1.1253165541e+00
6.9090600000e-04	1.1253098475e+00
7.6356900000e-04	1.1253063541e+00
8.4387400000e-04	1.1252996580e+00
9.3262500000e-04	1.1252926333e+00
1.0307100000e-03	1.1252846483e+00
1.1391100000e-03	1.1252748466e+00
1.2589100000e-03	1.1252609261e+00
1.3913100000e-03	1.1252476389e+00
1.5376400000e-03	1.1252271140e+00
1.6993500000e-03	1.1252073929e+00
1.8780800000e-03	1.1251795982e+00
2.0756000000e-03	1.1251497731e+00
2.2938900000e-03	1.1251130953e+00
2.5351400000e-03	1.1250650922e+00
2.8017600000e-03	1.1250139001e+00
3.0964200000e-03	1.1249494764e+00
3.4220800000e-03	1.1248762399e+00
3.7819800000e-03	1.1247934269e+00
4.1797400000e-03	1.1246957408e+00
4.6193200000e-03	1.1245849421e+00
5.1051400000e-03	1.1244668011e+00
5.6420500000e-03	1.1243397114e+00
6.2354300000e-03	1.1242076981e+00
6.8912200000e-03	1.1240759644e+00
7.6159800000e-03	1.1239525038e+00
8.4169600000e-03	1.1238399746e+00
9.3021700000e-03	1.1237445912e+00
1.0280500000e-02	1.1236707714e+00
1.1361700000e-02	1.1236119446e+00
1.2556600000e-02	1.1235660062e+00
1.3877200000e-02	1.1235229931e+00
1.5336700000e-02	1.1234833638e+00
1.6949700000e-02	1.1234466958e+00
1.8732300000e-02	1.1234175856e+00
2.0702400000e-02	1.1233954422e+00
2.2879700000e-02	1.1233714486e+00
2.5285900000e-02	1.1233564363e+00
2.7945300000e-02	1.1233420353e+00
3.0884300000e-02	1.1233251677e+00
3.4132400000e-02	1.1233090713e+00
3.7722200000e-02	1.1233011837e+00
4.1689500000e-02	1.1232956942e+00
4.6074000000e-02	1.1232906279e+00
5.0919600000e-02	1.1232891121e+00
5.6274900000e-02	1.1232885257e+00
6.2193400000e-02	1.1232887949e+00
6.8734300000e-02	1.1232861743e+00
7.5963200000e-02	1.1232831020e+00
8.3952200000e-02	1.1232751063e+00
9.2781600000e-02	1.1232671344e+00
1.0254000000e-01	1.1232669403e+00
1.1332400000e-01	1.1232735530e+00
1.2524200000e-01	1.1232757263e+00
1.3841400000e-01	1.1232743274e+00
1.5297100000e-01	1.1232650681e+00
1.6905900000e-01	1.1232668279e+00
1.8683900000e-01	1.1232733756e+00
2.0648900000e-01	1.1232676055e+00
2.2820600000e-01	1.1232681297e+00
2.5220700000e-01	1.1232695035e+00
2.7873100000e-01	1.1232663104e+00
3.0804600000e-01	1.1232678296e+00
3.4044300000e-01	1.1232671748e+00
3.7624800000e-01	1.1232672261e+00
4.1581800000e-01	1.1232659328e+00
4.5955000000e-01	1.1232659670e+00
5.0788200000e-01	1.1232660894e+00
5.6129600000e-01	1.1232654711e+00
6.2032800000e-01	1.1232656778e+00
6.8556900000e-01	1.1232669518e+00
7.5767100000e-01	1.1232646185e+00
8.3735500000e-01	1.1232689660e+00
9.2542100000e-01	1.1232671884e+00
1.0227500000e+00	1.1232667137e+00
1.1303100000e+00	1.1232678543e+00
1.2491900000e+00	1.1232663522e+00
1.3805700000e+00	1.1232655852e+00
1.5257600000e+00	1.1232655815e+00
1.6862300000e+00	1.1232655186e+00
1.8635700000e+00	1.1232657736e+00
2.0595600000e+00	1.1232652783e+00
2.2761700000e+00	1.1232657485e+00
2.5155500000e+00	1.1232667091e+00
2.7801200000e+00	1.1232641056e+00
3.0725000000e+00	1.1232677540e+00
3.3956400000e+00	1.1232669948e+00
3.7527600000e+00	1.1232665845e+00
4.1474500000e+00	1.1232635459e+00
4.5836400000e+00	1.1232679914e+00
5.0657000000e+00	1.1232650974e+00
5.5984700000e+00	1.1232653833e+00
6.1872600000e+00	1.1232647746e+00
6.8379900000e+00	1.1232646608e+00
7.5571400000e+00	1.1232655288e+00
8.3519300000e+00	1.1232642385e+00
9.2303200000e+00	1.1232655078e+00
1.0201100000e+01	1.1232651237e+00
1.1273900000e+01	1.1232658577e+00
1.2459600000e+01	1.1232631778e+00
1.3770000000e+01	1.1232668163e+00
1.5218200000e+01	1.1232634405e+00
1.6818700000e+01	1.1232632453e+00
1.8587600000e+01	1.1232624903e+00
2.0542400000e+01	1.1232627530e+00
2.2702900000e+01	1.1232618375e+00
2.5090600000e+01	1.1232606533e+00
2.7729400000e+01	1.1232592175e+00
3.0645700000e+01	1.1232603734e+00
3.3868700000e+01	1.1232585778e+00
3.7430800000e+01	1.1232557276e+00
4.1367400000e+01	1.1232546609e+00
4.5718000000e+01	1.1232542569e+00
5.0526300000e+01	1.1232532810e+00
