5.6859800000e-06	9.8900389977e-01
6.2839800000e-06	9.8900389977e-01
6.9448700000e-06	9.8900389977e-01
7.6752700000e-06	9.8900389977e-01
8.4824900000e-06	9.8900389973e-01
9.3746000000e-06	9.8900389977e-01
1.0360500000e-05	9.8900389968e-01
1.1450200000e-05	9.8900389964e-01
1.2654400000e-05	9.8900389963e-01
1.3985300000e-05	9.8900389958e-01
1.5456100000e-05	9.8900389950e-01
1.7081600000e-05	9.8900389935e-01
1.8878100000e-05	9.8900389923e-01
2.0863500000e-05	9.8900389918e-01
2.3057800000e-05	9.8900389914e-01
2.5482800000e-05	9.8900389909e-01
2.8162800000e-05	9.8900390667e-01
3.1124800000e-05	9.8900390316e-01
3.4398200000e-05	9.8900390287e-01
3.8015900000e-05	9.8900390242e-01
4.2014000000e-05	9.8900390184e-01
4.6432700000e-05	9.8900390204e-01
5.1316000000e-05	9.8900390536e-01
5.6713000000e-05	9.8900390440e-01
6.2677600000e-05	9.8900390417e-01
6.9269400000e-05	9.8900390676e-01
7.6554500000e-05	9.8900390988e-01
8.4605800000e-05	9.8900386260e-01
9.3503900000e-05	9.8900386488e-01
1.0333800000e-04	9.8900390964e-01
1.1420600000e-04	9.8900391120e-01
1.2621700000e-04	9.8900391629e-01
1.3949100000e-04	9.8900388190e-01
1.5416200000e-04	9.8900387859e-01
1.7037500000e-04	9.8900388154e-01
1.8829400000e-04	9.8900389838e-01
2.0809700000e-04	9.8900385289e-01
2.2998300000e-04	9.8900386717e-01
2.5417000000e-04	9.8900382991e-01
2.8090100000e-04	9.8900384416e-01
3.1044400000e-04	9.8900381684e-01
3.4309400000e-04	9.8900380062e-01
3.7917700000e-04	9.8900372768e-01
4.1905600000e-04	9.8900377525e-01
4.6312800000e-04	9.8900372490e-01
5.1183600000e-04	9.8900363549e-01
5.6566600000e-04	9.8900365212e-01
6.2515700000e-04	9.8900359223e-01
6.9090600000e-04	9.8900345264e-01
7.6356900000e-04	9.8900337993e-01
8.4387400000e-04	9.8900324055e-01
9.3262500000e-04	9.8900309434e-01
1.0307100000e-03	9.8900292813e-01
1.1391100000e-03	9.8900272411e-01
1.2589100000e-03	9.8900243434e-01
1.3913100000e-03	9.8900215775e-01
1.5376400000e-03	9.8900173048e-01
1.6993500000e-03	9.8900131992e-01
1.8780800000e-03	9.8900074125e-01
2.0756000000e-03	9.8900012028e-01
2.2938900000e-03	9.8899935656e-01
2.5351400000e-03	9.8899835694e-01
2.8017600000e-03	9.8899729079e-01
3.0964200000e-03	9.8899594890e-01
3.4220800000e-03	9.8899442321e-01
3.7819800000e-03	9.8899269772e-01
4.1797400000e-03	9.8899066192e-01
4.6193200000e-03	9.8898835231e-01
5.1051400000e-03	9.8898588902e-01
5.6420500000e-03	9.8898323842e-01
6.2354300000e-03	9.8898048433e-01
6.8912200000e-03	9.8897773527e-01
7.6159800000e-03	9.8897515811e-01
8.4169600000e-03	9.8897280852e-01
9.3021700000e-03	9.8897081647e-01
1.0280500000e-02	9.8896927447e-01
1.1361700000e-02	9.8896804548e-01
1.2556600000e-02	9.8896708563e-01
1.3877200000e-02	9.8896618682e-01
1.5336700000e-02	9.8896535864e-01
1.6949700000e-02	9.8896459228e-01
1.8732300000e-02	9.8896398383e-01
2.0702400000e-02	9.8896352097e-01
2.2879700000e-02	9.8896301941e-01
2.5285900000e-02	9.8896270558e-01
2.7945300000e-02	9.8896240452e-01
3.0884300000e-02	9.8896205189e-01
3.4132400000e-02	9.8896171536e-01
3.7722200000e-02	9.8896155045e-01
4.1689500000e-02	9.8896143568e-01
4.6074000000e-02	9.8896132975e-01
5.0919600000e-02	9.8896129806e-01
5.6274900000e-02	9.8896128580e-01
6.2193400000e-02	9.8896129143e-01
6.8734300000e-02	9.8896123663e-01
7.5963200000e-02	9.8896117240e-01
8.3952200000e-02	9.8896100522e-01
9.2781600000e-02	9.8896083853e-01
1.0254000000e-01	9.8896083447e-01
1.1332400000e-01	9.8896097274e-01
1.2524200000e-01	9.8896101818e-01
1.3841400000e-01	9.8896098893e-01
1.5297100000e-01	9.8896079533e-01
1.6905900000e-01	9.8896083212e-01
1.8683900000e-01	9.8896096903e-01
2.0648900000e-01	9.8896084838e-01
2.2820600000e-01	9.8896085934e-01
2.5220700000e-01	9.8896088807e-01
2.7873100000e-01	9.8896082130e-01
3.0804600000e-01	9.8896085307e-01
3.4044300000e-01	9.8896083938e-01
3.7624800000e-01	9.8896084045e-01
4.1581800000e-01	9.8896081341e-01
4.5955000000e-01	9.8896081412e-01
5.0788200000e-01	9.8896081668e-01
5.6129600000e-01	9.8896080375e-01
6.2032800000e-01	9.8896080808e-01
6.8556900000e-01	9.8896083471e-01
7.5767100000e-01	9.8896078593e-01
8.3735500000e-01	9.8896087683e-01
9.2542100000e-01	9.8896083966e-01
1.0227500000e+00	9.8896082974e-01
1.1303100000e+00	9.8896085358e-01
1.2491900000e+00	9.8896082218e-01
1.3805700000e+00	9.8896080614e-01
1.5257600000e+00	9.8896080606e-01
1.6862300000e+00	9.8896080475e-01
1.8635700000e+00	9.8896081008e-01
2.0595600000e+00	9.8896079972e-01
2.2761700000e+00	9.8896080955e-01
2.5155500000e+00	9.8896082964e-01
2.7801200000e+00	9.8896077520e-01
3.0725000000e+00	9.8896085149e-01
3.3956400000e+00	9.8896083561e-01
3.7527600000e+00	9.8896082703e-01
4.1474500000e+00	9.8896076350e-01
4.5836400000e+00	9.8896085645e-01
5.0657000000e+00	9.8896079594e-01
5.5984700000e+00	9.8896080192e-01
6.1872600000e+00	9.8896078919e-01
6.8379900000e+00	9.8896078681e-01
7.5571400000e+00	9.8896080496e-01
8.3519300000e+00	9.8896077798e-01
9.2303200000e+00	9.8896080452e-01
1.0201100000e+01	9.8896079649e-01
1.1273900000e+01	9.8896081184e-01
1.2459600000e+01	9.8896075580e-01
1.3770000000e+01	9.8896083188e-01
1.5218200000e+01	9.8896076129e-01
1.6818700000e+01	9.8896075721e-01
1.8587600000e+01	9.8896074143e-01
2.0542400000e+01	9.8896074692e-01
2.2702900000e+01	9.8896072778e-01
2.5090600000e+01	9.8896070302e-01
2.7729400000e+01	9.8896067299e-01
3.0645700000e+01	9.8896069716e-01
3.3868700000e+01	9.8896065962e-01
3.7430800000e+01	9.8896060002e-01
4.1367400000e+01	9.8896057772e-01
4.5718000000e+01	9.8896056927e-01
5.0526300000e+01	9.8896054886e-01
