5.6859800000e-06	9.9692942502e-01
6.2839800000e-06	9.9692942502e-01
6.9448700000e-06	9.9692942502e-01
7.6752700000e-06	9.9692942502e-01
8.4824900000e-06	9.9692942476e-01
9.3746000000e-06	9.9692942502e-01
1.0360500000e-05	9.9692942450e-01
1.1450200000e-05	9.9692942425e-01
1.2654400000e-05	9.9692942311e-01
1.3985300000e-05	9.9692942163e-01
1.5456100000e-05	9.9692942233e-01
1.7081600000e-05	9.9692941923e-01
1.8878100000e-05	9.9692942079e-01
2.0863500000e-05	9.9692942054e-01
2.3057800000e-05	9.9692942027e-01
2.5482800000e-05	9.9692942005e-01
2.8162800000e-05	9.9693090644e-01
3.1124800000e-05	9.9692943851e-01
3.4398200000e-05	9.9692943346e-01
3.8015900000e-05	9.9692943090e-01
4.2014000000e-05	9.9692942761e-01
4.6432700000e-05	9.9692954416e-01
5.1316000000e-05	9.9692944066e-01
5.6713000000e-05	9.9692932302e-01
6.2677600000e-05	9.9692954132e-01
6.9269400000e-05	9.9692933184e-01
7.6554500000e-05	9.9692933582e-01
8.4605800000e-05	9.9693050654e-01
9.3503900000e-05	9.9693051592e-01
1.0333800000e-04	9.9692798572e-01
1.1420600000e-04	9.9692809743e-01
1.2621700000e-04	9.9692810907e-01
1.3949100000e-04	9.9693068005e-01
1.5416200000e-04	9.9692918954e-01
1.7037500000e-04	9.9692785081e-01
1.8829400000e-04	9.9692924584e-01
2.0809700000e-04	9.9692895310e-01
2.2998300000e-04	9.9692898923e-01
2.5417000000e-04	9.9692871809e-01
2.8090100000e-04	9.9692740255e-01
3.1044400000e-04	9.9692704813e-01
3.4309400000e-04	9.9692830358e-01
3.7917700000e-04	9.9692776965e-01
4.1905600000e-04	9.9692788660e-01
4.6312800000e-04	9.9692729991e-01
5.1183600000e-04	9.9692801720e-01
5.6566600000e-04	9.9692505659e-01
6.2515700000e-04	9.9692438425e-01
6.9090600000e-04	9.9692462149e-01
7.6356900000e-04	9.9692226520e-01
8.4387400000e-04	9.9692097410e-01
9.3262500000e-04	9.9692072775e-01
1.0307100000e-03	9.9691753578e-01
1.1391100000e-03	9.9691525785e-01
1.2589100000e-03	9.9691358029e-01
1.3913100000e-03	9.9690754916e-01
