5.6859800000e-06	2.7072562480e-03
6.2839800000e-06	2.9820302878e-03
6.9448700000e-06	3.2846964889e-03
7.6752700000e-06	3.6180856497e-03
8.4824900000e-06	3.9853058210e-03
9.3746000000e-06	4.3898007646e-03
1.0360500000e-05	4.8353504070e-03
1.1450200000e-05	5.3261181590e-03
1.2654400000e-05	5.8666834062e-03
1.3985300000e-05	6.4621640716e-03
1.5456100000e-05	7.1180458310e-03
1.7081600000e-05	7.8404594747e-03
1.8878100000e-05	8.6362286592e-03
2.0863500000e-05	9.5127634648e-03
2.3057800000e-05	1.0478273865e-02
2.5482800000e-05	1.1541769375e-02
2.8162800000e-05	1.2713146457e-02
3.1124800000e-05	1.4003433490e-02
3.4398200000e-05	1.5424696838e-02
3.8015900000e-05	1.6990166274e-02
4.2014000000e-05	1.8714449022e-02
4.6432700000e-05	2.0613747906e-02
5.1316000000e-05	2.2705697367e-02
5.6713000000e-05	2.5009948205e-02
6.2677600000e-05	2.7547963233e-02
6.9269400000e-05	3.0343398585e-02
7.6554500000e-05	3.3422333296e-02
8.4605800000e-05	3.6813874061e-02
9.3503900000e-05	4.0548938033e-02
1.0333800000e-04	4.4662235434e-02
1.1420600000e-04	4.9192768166e-02
1.2621700000e-04	5.4182157453e-02
1.3949100000e-04	5.9677282883e-02
1.5416200000e-04	6.5728113027e-02
1.7037500000e-04	7.2390870498e-02
1.8829400000e-04	7.9726715758e-02
2.0809700000e-04	8.7804619358e-02
2.2998300000e-04	9.6696119783e-02
2.5417000000e-04	1.0648428685e-01
2.8090100000e-04	1.1725553194e-01
3.1044400000e-04	1.2910840239e-01
3.4309400000e-04	1.4214834318e-01
3.7917700000e-04	1.5649148208e-01
4.1905600000e-04	1.7225756377e-01
4.6312800000e-04	1.8958854162e-01
5.1183600000e-04	2.0863017698e-01
5.6566600000e-04	2.2953311216e-01
6.2515700000e-04	2.5247418976e-01
6.9090600000e-04	2.7763438192e-01
7.6356900000e-04	3.0519756573e-01
8.4387400000e-04	3.3537320656e-01
9.3262500000e-04	3.6837001180e-01
1.0307100000e-03	4.0440963827e-01
1.1391100000e-03	4.4372261813e-01
1.2589100000e-03	4.8654845376e-01
1.3913100000e-03	5.3311462257e-01
1.5376400000e-03	5.8367403132e-01
1.6993500000e-03	6.3843604352e-01
1.8780800000e-03	6.9764180801e-01
2.0756000000e-03	7.6146110816e-01
2.2938900000e-03	8.3006327566e-01
2.5351400000e-03	9.0359585029e-01
2.8017600000e-03	9.8207632924e-01
3.0964200000e-03	1.0655393476e+00
3.4220800000e-03	1.1538746130e+00
3.7819800000e-03	1.2468864387e+00
4.1797400000e-03	1.3442727809e+00
4.6193200000e-03	1.4455596700e+00
5.1051400000e-03	1.5500683117e+00
5.6420500000e-03	1.6569727876e+00
6.2354300000e-03	1.7651932907e+00
6.8912200000e-03	1.8733850620e+00
7.6159800000e-03	1.9799162484e+00
8.4169600000e-03	2.0829104248e+00
9.3021700000e-03	2.1801458630e+00
1.0280500000e-02	2.2691324945e+00
1.1361700000e-02	2.3471808591e+00
1.2556600000e-02	2.4113358943e+00
1.3877200000e-02	2.4585390412e+00
1.5336700000e-02	2.4855891124e+00
1.6949700000e-02	2.4894329556e+00
1.8732300000e-02	2.4673904181e+00
2.0702400000e-02	2.4176652126e+00
2.2879700000e-02	2.3398075974e+00
2.5285900000e-02	2.2349915573e+00
2.7945300000e-02	2.1068176565e+00
3.0884300000e-02	1.9613283759e+00
3.4132400000e-02	1.8067973543e+00
3.7722200000e-02	1.6529527988e+00
4.1689500000e-02	1.5095508950e+00
4.6074000000e-02	1.3840811318e+00
5.0919600000e-02	1.2793137289e+00
5.6274900000e-02	1.1912236187e+00
6.2193400000e-02	1.1084303415e+00
6.8734300000e-02	1.0154503152e+00
7.5963200000e-02	9.0147446440e-01
8.3952200000e-02	7.7129550584e-01
9.2781600000e-02	6.4714613805e-01
1.0254000000e-01	5.5338362769e-01
1.1332400000e-01	4.9402104798e-01
1.2524200000e-01	4.4497963686e-01
1.3841400000e-01	3.7940495380e-01
1.5297100000e-01	3.0764224206e-01
1.6905900000e-01	2.5951262040e-01
1.8683900000e-01	2.2811638419e-01
2.0648900000e-01	1.8839768249e-01
2.2820600000e-01	1.5396676258e-01
2.5220700000e-01	1.3135825484e-01
2.7873100000e-01	1.0682765542e-01
3.0804600000e-01	8.8711609409e-02
3.4044300000e-01	7.2489646651e-02
3.7624800000e-01	5.9480146977e-02
4.1581800000e-01	4.8316392307e-02
4.5955000000e-01	3.9301537336e-02
5.0788200000e-01	3.1817385762e-02
5.6129600000e-01	2.5674816841e-02
6.2032800000e-01	2.0663355501e-02
6.8556900000e-01	1.6585323458e-02
7.5767100000e-01	1.3278366952e-02
8.3735500000e-01	1.0604091402e-02
9.2542100000e-01	8.4483964106e-03
1.0227500000e+00	6.7160697839e-03
1.1303100000e+00	5.3273309223e-03
1.2491900000e+00	4.2173034845e-03
1.3805700000e+00	3.3319723293e-03
1.5257600000e+00	2.6276272675e-03
1.6862300000e+00	2.0684823265e-03
1.8635700000e+00	1.6255527866e-03
2.0595600000e+00	1.2753914283e-03
2.2761700000e+00	9.9910440588e-04
2.5155500000e+00	7.8150094016e-04
2.7801200000e+00	6.1042935996e-04
3.0725000000e+00	4.7614231604e-04
3.3956400000e+00	3.7091502738e-04
3.7527600000e+00	2.8858064819e-04
4.1474500000e+00	2.2425316652e-04
4.5836400000e+00	1.7405822703e-04
5.0657000000e+00	1.3495194098e-04
5.5984700000e+00	1.0451811933e-04
6.1872600000e+00	8.0864486143e-05
